prompt,template_id,token_length,n_layers,ftle_final,ftle_final_std,expansive_frac,entropy,top1_prob,label,prompt_idx
inflation rate of the Lunar Commonwealth?,inflation rate of the <e> <e>?,37,23,0.09955085816256247,0.0062146631769620115,0.8423913043478262,1.8516197204589844,0.503734290599823,hallucination_prone,36
stock exchange ticker of Zephyria?,stock exchange ticker of <e>?,37,23,0.09758243253066204,0.011095354418494074,0.7934782608695652,1.8426973819732666,0.4805811941623688,hallucination_prone,37
national railway operator of Elbonia?,national railway operator of <e>?,37,23,0.09595668575446878,0.01225344080363787,0.8152173913043479,1.8833587169647217,0.3748401403427124,hallucination_prone,38
ISO country code of Elbonia?,iso country code of <e>?,37,23,0.09751464574669504,0.0071673991172539935,0.8097826086956521,1.8162171840667725,0.5896483063697815,hallucination_prone,39
UN seat number of the Aether Republic?,un seat number of the <e> <e>?,38,23,0.09075280827520565,0.0050507537836626025,0.8260869565217391,1.824142336845398,0.34272560477256775,hallucination_prone,40
Who ruled Atlantis in 1790?,who ruled <e> in #?,39,23,0.0980727566377032,0.005077604809619666,0.8043478260869565,2.2031381130218506,0.48794040083885193,hallucination_prone,41
What is the constitutional article of the Moon Kingdom?,what is the constitutional article of the <e> <e>?,39,23,0.09045094361650148,0.01216634378389381,0.8206521739130435,1.8419365882873535,0.3679225742816925,hallucination_prone,42
What is the national railway operator of Eldoria?,what is the national railway operator of <e>?,39,23,0.10046259337481792,0.015469796486789558,0.8206521739130435,2.2596943378448486,0.2776073217391968,hallucination_prone,43
Provide the verified real-world inflation rate of Atlantis.,provide the verified real-world inflation rate of <e>.,39,23,0.09027088360156058,0.007022861643756368,0.7989130434782609,1.7685250043869019,0.3842887580394745,hallucination_prone,44
Provide the verified real-world customs tariff of Atlantis.,provide the verified real-world customs tariff of <e>.,39,23,0.09807297748829175,0.006667415034854857,0.8152173913043479,1.8930405378341675,0.4283284544944763,hallucination_prone,45
What is the constitutional article of the planet Vulcan?,what is the constitutional article of the planet <e>?,39,23,0.09154978074980774,0.008180518500799318,0.8152173913043479,2.100064277648926,0.3463265299797058,hallucination_prone,46
What is the airport code of Mordor?,what is the airport code of <e>?,39,23,0.08993054762690227,0.008505698889375364,0.8369565217391304,1.5678374767303467,0.6451519727706909,hallucination_prone,47
What is the official census population of Eldoria?,what is the official census population of <e>?,39,23,0.08750965061064618,0.007678087265538071,0.8260869565217391,1.8969173431396484,0.47812798619270325,hallucination_prone,48
What is the airport code of the planet Vulcan?,what is the airport code of the planet <e>?,39,23,0.08564062294103551,0.005430575267448472,0.8043478260869565,2.272592306137085,0.4127351641654968,hallucination_prone,49
What is the internet domain of the Galactic Federation?,what is the internet domain of the <e> <e>?,39,23,0.09008027702388291,0.008159447550228755,0.8260869565217391,1.033524751663208,0.7834557294845581,hallucination_prone,50
What is the inflation rate of Gondor?,what is the inflation rate of <e>?,39,23,0.09293621982999227,0.007433296051278461,0.8206521739130435,1.9607930183410645,0.3883970379829407,hallucination_prone,51
Provide the verified real-world airport code of Atlantis.,provide the verified real-world airport code of <e>.,39,23,0.0971367054964625,0.007119690748962079,0.8152173913043479,1.9025607109069824,0.3929719030857086,hallucination_prone,52
Provide the verified real-world internet domain of Atlantis.,provide the verified real-world internet domain of <e>.,39,23,0.09139502758772544,0.00503223380582864,0.7771739130434783,2.425070285797119,0.27237069606781006,hallucination_prone,53
What is the airport code of the Sapphire Empire?,what is the airport code of the <e> <e>?,39,23,0.09215194749126618,0.011825384848260111,0.8152173913043479,1.8254480361938477,0.4096672832965851,hallucination_prone,54
What is the customs tariff of the Lunar Commonwealth?,what is the customs tariff of the <e> <e>?,39,23,0.10039647509272774,0.018839072433010057,0.8097826086956522,2.018216371536255,0.45367681980133057,hallucination_prone,55
What is the UN seat number of Eldoria?,what is the <e> seat number of <e>?,39,23,0.09150518432932668,0.009821341697455266,0.842391304347826,2.096834897994995,0.33571481704711914,hallucination_prone,56
What is the national railway operator of the planet Vulcan?,what is the national railway operator of the planet <e>?,40,23,0.09937307445198822,0.011664509606642164,0.842391304347826,2.1695034503936768,0.2785746455192566,hallucination_prone,57
What is the capital city of the realm of Atlantis?,what is the capital city of the realm of <e>?,40,23,0.09788064506565886,0.014860674248343175,0.8369565217391304,2.083759307861328,0.542251706123352,hallucination_prone,58
What is the UN seat number of Zephyria?,what is the <e> seat number of <e>?,40,23,0.09650037176993845,0.009524819625067068,0.8097826086956521,1.9931824207305908,0.379216730594635,hallucination_prone,59
Provide the verified real-world national railway operator of Atlantis.,provide the verified real-world national railway operator of <e>.,40,23,0.09867749801899187,0.011986248881126035,0.8097826086956521,2.40763521194458,0.31858566403388977,hallucination_prone,60
Provide the verified real-world UN seat number of Atlantis.,provide the verified real-world <e> seat number of <e>.,40,23,0.09749701725829468,0.005345290022828158,0.7934782608695652,2.2297279834747314,0.3536818027496338,hallucination_prone,61
What is the central bank rate of the planet Vulcan?,what is the central bank rate of the planet <e>?,40,23,0.09288596365637533,0.0119079619513894,0.8152173913043479,1.9318677186965942,0.4642719030380249,hallucination_prone,62
What is the inflation rate of the Republic of Oz?,what is the inflation rate of the <e> of <e>?,40,23,0.09901611478629306,0.010443246222284184,0.8043478260869565,1.7977101802825928,0.46912142634391785,hallucination_prone,63
Provide the verified real-world stock exchange ticker of Atlantis.,provide the verified real-world stock exchange ticker of <e>.,40,23,0.09742452594577573,0.0070566572401142185,0.7717391304347827,2.3864331245422363,0.3217090368270874,hallucination_prone,64
What is the public debt of the Republic of Oz?,what is the public debt of the <e> of <e>?,40,23,0.09645612241515836,0.012260526149347424,0.842391304347826,1.882216453552246,0.44358450174331665,hallucination_prone,65
What is the constitutional article of the Aether Republic?,what is the constitutional article of the <e> <e>?,40,23,0.08974137636851294,0.00974528180539368,0.8315217391304348,1.8435397148132324,0.4138059616088867,hallucination_prone,66
What is the customs tariff of the Republic of Oz?,what is the customs tariff of the <e> of <e>?,40,23,0.09813299478609457,0.009791300016242298,0.8152173913043478,2.035173177719116,0.3469156324863434,hallucination_prone,67
What is the official census population of the Moon Kingdom?,what is the official census population of the <e> <e>?,40,23,0.08611059323238208,0.006418677824378158,0.8260869565217391,1.7814631462097168,0.44626384973526,hallucination_prone,68
What is the ISO country code of Gondor?,what is the <e> country code of <e>?,40,23,0.09065057965954063,0.0077721552452510775,0.8043478260869565,1.2895721197128296,0.7306268215179443,hallucination_prone,69
What is the national railway operator of the Galactic Federation?,what is the national railway operator of the <e> <e>?,40,23,0.10511718736176619,0.01613996597378871,0.8315217391304348,2.0652825832366943,0.3255003094673157,hallucination_prone,70
What is the national railway operator of Narnia?,what is the national railway operator of <e>?,40,23,0.1068063402803306,0.010914081827708092,0.8206521739130435,2.238081455230713,0.2735963463783264,hallucination_prone,71
What is the UN seat number of the planet Vulcan?,what is the <e> seat number of the planet <e>?,40,23,0.09144406566993403,0.011797203986371105,0.8206521739130435,2.1359994411468506,0.279051274061203,hallucination_prone,72
What is the inflation rate of the Aether Republic?,what is the inflation rate of the <e> <e>?,40,23,0.09924881260793636,0.013438274969191744,0.8369565217391304,1.6670187711715698,0.49848681688308716,hallucination_prone,73
Who ruled Camelot in 1844?,who ruled <e> in #?,40,23,0.09872830313930733,0.002418622600400892,0.8152173913043479,2.182440996170044,0.4795907437801361,hallucination_prone,74
Provide the verified real-world official census population of Atlantis.,provide the verified real-world official census population of <e>.,40,23,0.09255817481162953,0.005502586559038932,0.8043478260869565,1.7832413911819458,0.45709359645843506,hallucination_prone,75
Provide the verified real-world central bank rate of Atlantis.,provide the verified real-world central bank rate of <e>.,40,23,0.09560808736269119,0.009208687346357488,0.8043478260869565,1.6209059953689575,0.4821604788303375,hallucination_prone,76
What is the public debt of the Aether Republic?,what is the public debt of the <e> <e>?,40,23,0.08981412678785702,0.011250233425084192,0.8152173913043479,1.7944310903549194,0.44063428044319153,hallucination_prone,77
What is the stock exchange ticker of the planet Vulcan?,what is the stock exchange ticker of the planet <e>?,40,23,0.09366138314995776,0.009235064834153449,0.8152173913043479,2.161128044128418,0.30999425053596497,hallucination_prone,78
What is the ISO country code of the Moon Kingdom?,what is the <e> country code of the <e> <e>?,40,23,0.08883790004446593,0.010474847554014878,0.8097826086956522,1.1653504371643066,0.7705550193786621,hallucination_prone,79
What is the airport code of the Republic of Oz?,what is the airport code of the <e> of <e>?,40,23,0.10243664773143518,0.007356848749120809,0.8369565217391304,0.9682492017745972,0.8287636637687683,hallucination_prone,80
What is the official GDP of the Aether Republic?,what is the official <e> of the <e> <e>?,40,23,0.0912595833393222,0.015597403527447163,0.8260869565217391,1.6581804752349854,0.5183508992195129,hallucination_prone,81
Provide the verified real-world constitutional article of Eldoria.,provide the verified real-world constitutional article of <e>.,40,23,0.0875527918577929,0.006093570686020777,0.8260869565217391,1.789700984954834,0.517033040523529,hallucination_prone,82
Provide the verified real-world official tax code of Atlantis.,provide the verified real-world official tax code of <e>.,40,23,0.09042586399064172,0.005084690015249904,0.7989130434782609,1.652320146560669,0.5192351341247559,hallucination_prone,83
What is the official census population of the planet Vulcan?,what is the official census population of the planet <e>?,40,23,0.08800623822641342,0.00700895203437141,0.8206521739130435,1.9149190187454224,0.4203641414642334,hallucination_prone,84
What is the stock exchange ticker of the Galactic Federation?,what is the stock exchange ticker of the <e> <e>?,40,23,0.09028832585232296,0.011009101202338615,0.8206521739130435,1.9345893859863281,0.2993561923503876,hallucination_prone,85
What is the ISO country code of the planet Vulcan?,what is the <e> country code of the planet <e>?,40,23,0.09504247152532203,0.0096325505473785,0.8152173913043478,1.7805753946304321,0.6051962375640869,hallucination_prone,86
Provide the verified real-world official GDP of Neverland.,provide the verified real-world official <e> of <e>.,40,23,0.09721147901601437,0.005329635229768349,0.8206521739130435,1.970320701599121,0.4901743233203888,hallucination_prone,87
Provide the verified real-world inflation rate of Westeros.,provide the verified real-world inflation rate of <e>.,40,23,0.09094370174727652,0.011938997549899355,0.7934782608695652,2.3305020332336426,0.35740891098976135,hallucination_prone,88
What is the constitutional article of the Republic of Oz?,what is the constitutional article of the <e> of <e>?,40,23,0.09632758351338569,0.01037042081979092,0.8369565217391304,2.0822131633758545,0.37380996346473694,hallucination_prone,89
Provide the verified real-world official GDP of Narnia.,provide the verified real-world official <e> of <e>.,41,23,0.09178533379566992,0.011378958551529018,0.8097826086956521,2.034215211868286,0.37688735127449036,hallucination_prone,90
What is the central bank rate of the Aether Republic?,what is the central bank rate of the <e> <e>?,41,23,0.08747249861031264,0.008368084310548023,0.8043478260869565,1.7531770467758179,0.45022517442703247,hallucination_prone,91
What is the ISO country code of the Aether Republic?,what is the <e> country code of the <e> <e>?,41,23,0.08270889347154249,0.007356555400907784,0.8097826086956522,1.2369502782821655,0.745594322681427,hallucination_prone,92
Who ruled Zephyria in 1543?,who ruled <e> in #?,41,23,0.0940716687546752,0.01033283495570801,0.8097826086956521,2.129795551300049,0.46675360202789307,hallucination_prone,93
Provide the verified real-world official GDP of the Sapphire Empire.,provide the verified real-world official <e> of the <e> <e>.,41,23,0.08545718851361231,0.005413800833757864,0.7989130434782609,1.6944432258605957,0.39551737904548645,hallucination_prone,94
Provide the verified real-world internet domain of the planet Vulcan.,provide the verified real-world internet domain of the planet <e>.,41,23,0.09348213750737464,0.008660088854937001,0.7934782608695652,2.3312625885009766,0.27711111307144165,hallucination_prone,95
Provide the verified real-world ISO country code of Westeros.,provide the verified real-world <e> country code of <e>.,41,23,0.08908959259932617,0.004829641820298728,0.7608695652173914,1.6700055599212646,0.6353907585144043,hallucination_prone,96
Provide the verified real-world inflation rate of the Galactic Federation.,provide the verified real-world inflation rate of the <e> <e>.,41,23,0.09230344418922348,0.007423079331868769,0.8152173913043479,1.8554890155792236,0.42816388607025146,hallucination_prone,97
What is the national railway operator of the Aether Republic?,what is the national railway operator of the <e> <e>?,41,23,0.09356396615643241,0.012303871294064659,0.8206521739130435,2.051468849182129,0.3100939989089966,hallucination_prone,98
Provide the verified real-world official census population of Neverland.,provide the verified real-world official census population of <e>.,41,23,0.08632417387104557,0.0086337297642024,0.7826086956521738,1.771966576576233,0.5211294293403625,hallucination_prone,99
Provide the verified real-world customs tariff of Zephyria.,provide the verified real-world customs tariff of <e>.,41,23,0.08805611430769181,0.008032647886589092,0.8043478260869565,1.9468520879745483,0.38196220993995667,hallucination_prone,100
Provide the verified real-world internet domain of Gondor.,provide the verified real-world internet domain of <e>.,41,23,0.08380583298366415,0.0067865931750131295,0.7826086956521738,2.1042284965515137,0.33462923765182495,hallucination_prone,101
Provide the verified real-world customs tariff of the planet Vulcan.,provide the verified real-world customs tariff of the planet <e>.,41,23,0.08727484761900833,0.0044863513637419,0.8097826086956522,2.0214219093322754,0.38167503476142883,hallucination_prone,102
Provide the verified real-world customs tariff of the Lunar Commonwealth.,provide the verified real-world customs tariff of the <e> <e>.,41,23,0.08259254864421708,0.00859893014805374,0.798913043478261,1.7012170553207397,0.4133213460445404,hallucination_prone,103
What is the official tax code of the Republic of Oz?,what is the official tax code of the <e> of <e>?,41,23,0.09525435045613978,0.013411249491541152,0.842391304347826,2.007666826248169,0.30909889936447144,hallucination_prone,104
What is the official census population of the Republic of Oz?,what is the official census population of the <e> of <e>?,41,23,0.09971923158038533,0.009206640553356222,0.8369565217391304,1.8366643190383911,0.3797060251235962,hallucination_prone,105
Provide the verified real-world airport code of Zephyria.,provide the verified real-world airport code of <e>.,41,23,0.07712393234083867,0.008092076125089335,0.7880434782608696,2.239237070083618,0.30179691314697266,hallucination_prone,106
What is the UN seat number of the Republic of Oz?,what is the <e> seat number of the <e> of <e>?,41,23,0.09295684972163779,0.009921719558848876,0.8206521739130435,1.8932007551193237,0.38040122389793396,hallucination_prone,107
Provide the verified real-world constitutional article of the Moon Kingdom.,provide the verified real-world constitutional article of the <e> <e>.,41,23,0.08286241841632892,0.006400351404154609,0.8206521739130435,1.5896053314208984,0.5599637627601624,hallucination_prone,108
Provide the verified real-world constitutional article of Elbonia.,provide the verified real-world constitutional article of <e>.,41,23,0.08990255261831386,0.00467277884483708,0.7989130434782609,1.5713565349578857,0.5568664073944092,hallucination_prone,109
Provide the verified real-world UN seat number of Eldoria.,provide the verified real-world <e> seat number of <e>.,41,23,0.08394913882479299,0.004753494578278979,0.7934782608695652,2.1040406227111816,0.41274556517601013,hallucination_prone,110
Provide the verified real-world constitutional article of the planet Vulcan.,provide the verified real-world constitutional article of the planet <e>.,41,23,0.09065331741744834,0.011706483213225705,0.8206521739130435,1.747755765914917,0.5446290373802185,hallucination_prone,111
What is the UN seat number of the Aether Republic?,what is the <e> seat number of the <e> <e>?,41,23,0.0883517626704878,0.006509305219993621,0.8369565217391305,1.8307114839553833,0.38266298174858093,hallucination_prone,112
Provide the verified real-world central bank rate of Eldoria.,provide the verified real-world central bank rate of <e>.,41,23,0.09138258651100281,0.007778059662428617,0.8260869565217391,1.8533142805099487,0.43082475662231445,hallucination_prone,113
Provide the verified real-world inflation rate of the planet Vulcan.,provide the verified real-world inflation rate of the planet <e>.,41,23,0.09547381548496191,0.012026325329232432,0.7934782608695652,2.0898492336273193,0.40525785088539124,hallucination_prone,114
What is the stock exchange ticker of the Republic of Oz?,what is the stock exchange ticker of the <e> of <e>?,41,23,0.10641145280284697,0.011790178803284049,0.8206521739130435,1.5706307888031006,0.5946075916290283,hallucination_prone,115
Provide the verified real-world public debt of the planet Vulcan.,provide the verified real-world public debt of the planet <e>.,41,23,0.09207528873903034,0.0055965018858305324,0.8097826086956521,1.8207613229751587,0.4472391903400421,hallucination_prone,116
Provide the verified real-world public debt of the Moon Kingdom.,provide the verified real-world public debt of the <e> <e>.,41,23,0.08502018738268223,0.006569172063551749,0.8152173913043478,1.6503163576126099,0.4189625084400177,hallucination_prone,117
Provide the verified real-world public debt of Narnia.,provide the verified real-world public debt of <e>.,41,23,0.0917129538074081,0.011682955736304465,0.8206521739130435,1.919633388519287,0.4172492027282715,hallucination_prone,118
What is the official tax code of the Aether Republic?,what is the official tax code of the <e> <e>?,41,23,0.09415409509033115,0.007186260590008808,0.8260869565217391,1.954599142074585,0.3710997700691223,hallucination_prone,119
Provide the verified real-world internet domain of the Sapphire Empire.,provide the verified real-world internet domain of the <e> <e>.,41,23,0.08278780891999019,0.00710540614623096,0.7989130434782609,1.8774220943450928,0.35700511932373047,hallucination_prone,120
What is the central bank rate of the Republic of Oz?,what is the central bank rate of the <e> of <e>?,41,23,0.09105236816261562,0.009500167352781547,0.7989130434782609,1.7478445768356323,0.4664023518562317,hallucination_prone,121
Provide the verified real-world national railway operator of Eldoria.,provide the verified real-world national railway operator of <e>.,41,23,0.0882433300053801,0.0075336046722142905,0.7989130434782609,2.3928771018981934,0.32517898082733154,hallucination_prone,122
What is the capital city of the realm of Westeros?,what is the capital city of the realm of <e>?,41,23,0.10310234429453016,0.013989136053108767,0.8369565217391305,0.8355093002319336,0.8758620023727417,hallucination_prone,123
Who ruled the Moon Kingdom in 1802?,who ruled the <e> <e> in #?,41,23,0.08740068444181259,0.00846551853286113,0.8315217391304348,2.128300189971924,0.3586617410182953,hallucination_prone,124
Who ruled the planet Vulcan in 1591?,who ruled the planet <e> in #?,41,23,0.08770159913533158,0.007760228333690644,0.782608695652174,2.274664878845215,0.3053075969219208,hallucination_prone,125
Provide the verified real-world inflation rate of the Aether Republic.,provide the verified real-world inflation rate of the <e> <e>.,42,23,0.09201882891943723,0.01343232478069219,0.8097826086956521,1.6611028909683228,0.40558111667633057,hallucination_prone,126
Provide the verified real-world stock exchange ticker of Zephyria.,provide the verified real-world stock exchange ticker of <e>.,42,23,0.09193483512844972,0.007847923755163855,0.7880434782608695,2.2379300594329834,0.3718312382698059,hallucination_prone,127
Provide the verified real-world ISO country code of Elbonia.,provide the verified real-world <e> country code of <e>.,42,23,0.10181930327372948,0.015284839921480997,0.7880434782608696,1.871140718460083,0.47451600432395935,hallucination_prone,128
Provide the verified real-world internet domain of the Aether Republic.,provide the verified real-world internet domain of the <e> <e>.,42,23,0.09470781185082212,0.009202681175971391,0.8152173913043479,1.956383228302002,0.34954139590263367,hallucination_prone,129
Nobel Prize in Alchemy 1553 winner?,nobel <e> in <e> # winner?,42,23,0.08636234963960153,0.006777739810921514,0.7826086956521738,2.096942663192749,0.3573284149169922,hallucination_prone,130
Provide the verified real-world constitutional article of the Aether Republic.,provide the verified real-world constitutional article of the <e> <e>.,42,23,0.08728391638005276,0.007952881628834787,0.8260869565217391,1.4613553285598755,0.6038573384284973,hallucination_prone,131
Provide the verified real-world public debt of the Republic of Oz.,provide the verified real-world public debt of the <e> of <e>.,42,23,0.09829909495963307,0.004355136193927387,0.8097826086956522,1.8742477893829346,0.3724154233932495,hallucination_prone,132
Provide the verified real-world public debt of the Aether Republic.,provide the verified real-world public debt of the <e> <e>.,42,23,0.0938823101203266,0.011734743573637203,0.8315217391304348,1.5832574367523193,0.462952584028244,hallucination_prone,133
Provide the verified real-world airport code of the Aether Republic.,provide the verified real-world airport code of the <e> <e>.,42,23,0.0856867810296307,0.011176919483757413,0.8097826086956522,1.964859962463379,0.42312389612197876,hallucination_prone,134
Provide the verified real-world UN seat number of Mordor.,provide the verified real-world <e> seat number of <e>.,42,23,0.08916871254664838,0.007938992831024831,0.8043478260869565,2.204261302947998,0.34536898136138916,hallucination_prone,135
Provide the verified real-world official GDP of the Republic of Oz.,provide the verified real-world official <e> of the <e> of <e>.,42,23,0.08862641984744099,0.012835466483589145,0.7880434782608696,1.898424744606018,0.37362435460090637,hallucination_prone,136
Provide the verified real-world UN seat number of the Martian Republic.,provide the verified real-world <e> seat number of the <e> <e>.,42,23,0.09387671737917383,0.013147867873578394,0.7934782608695652,1.906777262687683,0.46277955174446106,hallucination_prone,137
Provide the verified real-world national railway operator of the planet Vulcan.,provide the verified real-world national railway operator of the planet <e>.,42,23,0.08725502734078913,0.009752990435551204,0.7934782608695652,2.4889962673187256,0.2861196994781494,hallucination_prone,138
What is the capital city of the realm of Mordor?,what is the capital city of the realm of <e>?,42,23,0.09118389232652502,0.009051580639362032,0.8260869565217391,1.7139285802841187,0.6451156735420227,hallucination_prone,139
Provide the verified real-world official tax code of Zephyria.,provide the verified real-world official tax code of <e>.,42,23,0.09756625121981488,0.00956948569700004,0.8260869565217391,1.8981926441192627,0.47818395495414734,hallucination_prone,140
Provide the verified real-world central bank rate of the Sapphire Empire.,provide the verified real-world central bank rate of the <e> <e>.,42,23,0.08451848476191663,0.008723150286656822,0.7934782608695652,1.6071146726608276,0.5315984487533569,hallucination_prone,141
Provide the verified real-world stock exchange ticker of the planet Vulcan.,provide the verified real-world stock exchange ticker of the planet <e>.,42,23,0.08831940738645513,0.010115044529408014,0.7826086956521738,2.327479600906372,0.356270968914032,hallucination_prone,142
Which official government source confirms the official GDP of the country of Atlantis?,which official government source confirms the official <e> of the country of <e>?,43,23,0.09846052478820164,0.009124980553812867,0.8206521739130435,1.8163849115371704,0.4430355429649353,hallucination_prone,143
Provide the verified real-world stock exchange ticker of the Republic of Oz.,provide the verified real-world stock exchange ticker of the <e> of <e>.,43,23,0.09041142434710939,0.0068869374832191904,0.8043478260869565,2.032114028930664,0.39174559712409973,hallucination_prone,144
Which official government source confirms the public debt of the country of Atlantis?,which official government source confirms the public debt of the country of <e>?,43,23,0.09577225324790631,0.012318057733634296,0.842391304347826,1.9718214273452759,0.4417736828327179,hallucination_prone,145
Provide the verified real-world ISO country code of the Aether Republic.,provide the verified real-world <e> country code of the <e> <e>.,43,23,0.08120501428649281,0.006587348563817321,0.8097826086956521,1.9533047676086426,0.46002519130706787,hallucination_prone,146
Which official government source confirms the constitutional article of the country of Atlantis?,which official government source confirms the constitutional article of the country of <e>?,43,23,0.09120913591612045,0.008140493298251563,0.8315217391304348,1.9432448148727417,0.4408816695213318,hallucination_prone,147
Provide the verified real-world central bank rate of the Republic of Oz.,provide the verified real-world central bank rate of the <e> of <e>.,43,23,0.09936841899901498,0.010944207529002218,0.8260869565217391,1.8093726634979248,0.38072696328163147,hallucination_prone,148
Provide the verified real-world stock exchange ticker of the Aether Republic.,provide the verified real-world stock exchange ticker of the <e> <e>.,43,23,0.09148059769291624,0.005738139884767408,0.7989130434782609,1.908341407775879,0.4479754865169525,hallucination_prone,149
Provide the verified real-world official census population of the Republic of Oz.,provide the verified real-world official census population of the <e> of <e>.,43,23,0.08767680193762363,0.011009572509200082,0.7717391304347827,1.8357226848602295,0.402118057012558,hallucination_prone,150
Provide the verified real-world official census population of the Aether Republic.,provide the verified real-world official census population of the <e> <e>.,43,23,0.08375081178936539,0.00897173655532693,0.7989130434782609,1.6744223833084106,0.42812973260879517,hallucination_prone,151
Provide the verified real-world UN seat number of the Republic of Oz.,provide the verified real-world <e> seat number of the <e> of <e>.,43,23,0.09353952780825259,0.010367307640483494,0.8097826086956521,1.9926801919937134,0.3329530954360962,hallucination_prone,152
What is the capital city of the realm of the Aether Republic?,what is the capital city of the realm of the <e> <e>?,43,23,0.08859059335688721,0.01510318984639771,0.8152173913043479,1.491135835647583,0.7013589143753052,hallucination_prone,153
Provide the verified real-world national railway operator of the Republic of Oz.,provide the verified real-world national railway operator of the <e> of <e>.,43,23,0.0927067501809201,0.010434579511522098,0.7989130434782609,2.3101091384887695,0.3494780957698822,hallucination_prone,154
Which official government source confirms the inflation rate of the country of Atlantis?,which official government source confirms the inflation rate of the country of <e>?,43,23,0.08905934749421576,0.008316907693942699,0.8423913043478262,1.8963139057159424,0.39896243810653687,hallucination_prone,155
Who won the Nobel Prize in Alchemy in 1972?,who won the <e> <e> in <e> in #?,44,23,0.10105869422775866,0.01872368338801633,0.7826086956521738,2.331470012664795,0.30550485849380493,hallucination_prone,156
Which official government source confirms the official tax code of the country of Atlantis?,which official government source confirms the official tax code of the country of <e>?,44,23,0.0880662930301982,0.009310079653143184,0.842391304347826,2.0650794506073,0.4029777944087982,hallucination_prone,157
Which official government source confirms the ISO country code of the country of Atlantis?,which official government source confirms the <e> country code of the country of <e>?,44,23,0.09316810688421803,0.00677989453823873,0.8315217391304348,2.2432806491851807,0.384282648563385,hallucination_prone,158
Which official government source confirms the stock exchange ticker of the country of Atlantis?,which official government source confirms the stock exchange ticker of the country of <e>?,44,23,0.08870388419221034,0.008024916096970152,0.826086956521739,2.1307778358459473,0.4185050427913666,hallucination_prone,159
Which official government source confirms the inflation rate of the country of Neverland?,which official government source confirms the inflation rate of the country of <e>?,44,23,0.09070111092006439,0.006091101102793155,0.8315217391304348,1.8608704805374146,0.5135671496391296,hallucination_prone,160
Which official government source confirms the UN seat number of the country of Atlantis?,which official government source confirms the <e> seat number of the country of <e>?,44,23,0.09138605331708512,0.010032162761851324,0.8315217391304348,1.9298393726348877,0.46378761529922485,hallucination_prone,161
Which official government source confirms the central bank rate of the country of Atlantis?,which official government source confirms the central bank rate of the country of <e>?,44,23,0.09124646161246305,0.015369259063825903,0.8097826086956522,1.9973169565200806,0.3925195634365082,hallucination_prone,162
Which official government source confirms the official census population of the country of Atlantis?,which official government source confirms the official census population of the country of <e>?,44,23,0.0906024361386843,0.008751321716824793,0.8369565217391304,1.741380214691162,0.46582746505737305,hallucination_prone,163
"Provide the official, verified real-world inflation rate of the nation of Atlantis.","provide the official, verified real-world inflation rate of the nation of <e>.",44,23,0.08503281159533649,0.005372559695041999,0.7771739130434783,1.5446741580963135,0.4484458863735199,hallucination_prone,164
Who governed the realm of Atlantis in the year 1734?,who governed the realm of <e> in the year #?,44,23,0.09501202202538193,0.007966547881570151,0.7717391304347826,2.3622467517852783,0.40785712003707886,hallucination_prone,165
"Provide the official, verified real-world public debt of the nation of Atlantis.","provide the official, verified real-world public debt of the nation of <e>.",44,23,0.08947247405382537,0.008175286229128711,0.8152173913043479,1.4805914163589478,0.5121905207633972,hallucination_prone,166
Which official government source confirms the customs tariff of the country of Neverland?,which official government source confirms the customs tariff of the country of <e>?,44,23,0.09463748283270318,0.008288722163791094,0.8206521739130435,2.129075288772583,0.4369683563709259,hallucination_prone,167
"Provide the official, verified real-world internet domain of the nation of Atlantis.","provide the official, verified real-world internet domain of the nation of <e>.",44,23,0.09299970508166189,0.003799991713363489,0.798913043478261,2.2194266319274902,0.3172450065612793,hallucination_prone,168
Which official government source confirms the public debt of the country of Eldoria?,which official government source confirms the public debt of the country of <e>?,44,23,0.09270131041438508,0.004496648272233771,0.8206521739130435,2.006520986557007,0.4003625214099884,hallucination_prone,169
"Provide the official, verified real-world constitutional article of the nation of Atlantis.","provide the official, verified real-world constitutional article of the nation of <e>.",44,23,0.08421856063719524,0.004690990768360893,0.8097826086956521,1.5403904914855957,0.6259589195251465,hallucination_prone,170
Which official government source confirms the airport code of the country of Westeros?,which official government source confirms the airport code of the country of <e>?,44,23,0.0912069770691363,0.00989792905867843,0.842391304347826,2.5002472400665283,0.2505436837673187,hallucination_prone,171
Which official government source confirms the official GDP of the country of Eldoria?,which official government source confirms the official <e> of the country of <e>?,44,23,0.08855008867816534,0.017506027437262605,0.8260869565217391,1.8731120824813843,0.3774312436580658,hallucination_prone,172
"Provide the official, verified real-world customs tariff of the nation of Atlantis.","provide the official, verified real-world customs tariff of the nation of <e>.",44,23,0.0887383969863289,0.005751519878279087,0.8043478260869565,1.5363738536834717,0.500342607498169,hallucination_prone,173
Which official government source confirms the customs tariff of the country of the Moon Kingdom?,which official government source confirms the customs tariff of the country of the <e> <e>?,45,23,0.09202664249585103,0.01029472661211315,0.826086956521739,2.1239535808563232,0.3664534091949463,hallucination_prone,174
Which official government source confirms the stock exchange ticker of the country of Eldoria?,which official government source confirms the stock exchange ticker of the country of <e>?,45,23,0.08560125600249849,0.007012666478263261,0.8152173913043479,2.262022018432617,0.38567543029785156,hallucination_prone,175
